Cooler_cond,Valve_cond,pump_leakage,Hyd_accumulator,stable_flag,CE_median,CP_median,PS1_median,PS2_median,PS3_median,PS4_median,PS5_median,PS6_median,EPS1_median,FS1_median,FS2_median,SE_median,VS1_median,TS1_median,TS2_median,TS3_median,TS4_median
3,90,1,90,0,18.76,1.49,188.5,132.41,0.85,0,8.4,8.35,2817.8,1.15,8.9,11.24,0.72,57.18,60.93,58.88,52.66
3,90,1,90,0,18.73,1.49,188.48,132.59,0.82,0,8.4,8.35,2816.6,1.15,8.9,11.28,0.73,57.25,60.76,58.86,52.66
3,90,1,90,0,18.59,1.47,150.31,124.65,1.91,0,8.4,8.35,2303.8,7.4,8.91,66.72,0.62,57.44,61.16,58.78,52.64
3,90,1,90,0,18.73,1.49,188.51,132.59,0.82,0,8.4,8.36,2819.6,1.15,8.91,11.26,0.71,57.2,60.99,58.7,52.52
3,90,1,90,0,18.86,1.5,188.48,132.6,0.82,0,8.4,8.36,2820,1.15,8.91,11.21,0.74,57.19,60.88,58.77,52.51
3,90,1,90,0,18.73,1.49,188.48,132.63,0.84,0,8.4,8.36,2819.8,1.15,8.91,11.28,0.74,57.25,60.74,58.7,52.52
3,100,1,90,0,18.65,1.47,150.31,124.74,1.9,0,8.4,8.36,2305.8,7.4,8.92,66.74,0.62,57.35,61.14,58.65,52.51
3,100,1,90,0,18.72,1.48,188.5,132.29,0.82,0,8.4,8.35,2820,1.15,8.91,11.28,0.72,57.09,60.94,58.69,52.51
3,100,1,90,0,18.54,1.47,188.48,132.83,0.82,0,8.4,8.36,2817,1.16,8.91,11.37,0.74,57.11,60.76,58.62,52.51
3,100,1,90,0,18.6,1.47,188.48,132.4,0.82,0,8.4,8.36,2815.8,1.16,8.92,11.31,0.75,57.18,60.68,58.63,52.5
3,100,1,90,0,18.58,1.47,188.48,132.75,0.82,0,8.4,8.36,2815.8,1.16,8.91,11.3,0.74,57.19,60.6,58.64,52.5
3,100,1,90,0,18.65,1.48,188.47,133.54,0.8,0,8.4,8.36,2816.4,1.16,8.91,11.36,0.73,57.11,60.59,58.7,52.52
3,100,1,90,0,18.67,1.49,188.45,132.41,0.83,0,8.4,8.36,2816,1.16,8.91,11.39,0.74,57.19,60.58,58.7,52.52
3,100,1,90,0,18.63,1.48,152.18,124.83,1.77,0,8.4,8.36,2331.6,7,8.91,58.11,0.69,57.27,60.79,58.7,52.52
3,100,1,90,0,18.79,1.5,188.48,133.02,0.83,0,8.4,8.36,2817.2,1.16,8.91,11.35,0.74,57.19,60.66,58.7,52.51
3,100,1,90,0,18.83,1.5,188.47,132.88,0.83,0,8.4,8.36,2815.6,1.17,8.91,11.48,0.74,57.25,60.61,58.73,52.52
3,100,0,90,1,18.74,1.49,150.84,125.07,2,0,8.4,8.36,2295.4,7.69,8.91,69.63,0.63,57.37,61.12,58.7,52.51
3,73,0,90,0,18.77,1.49,150.84,125.08,1.98,0,8.4,8.36,2295.8,7.67,8.92,69.56,0.62,57.28,61.34,58.7,52.49
3,73,0,90,0,18.63,1.48,150.94,125.11,1.98,0,8.41,8.36,2297.6,7.67,8.92,69.59,0.62,57.24,61.42,58.67,52.49
3,73,0,90,0,18.5,1.47,150.91,125.1,2,0,8.41,8.37,2298.2,7.67,8.93,69.58,0.61,57.2,61.43,58.61,52.49
3,73,0,90,0,18.68,1.48,150.93,125.22,1.99,0,8.41,8.37,2298.6,7.67,8.93,69.49,0.61,57.09,61.42,58.53,52.4
3,73,0,90,0,18.67,1.47,150.94,125.16,1.99,0,8.42,8.38,2298,7.67,8.94,69.67,0.61,57.06,61.41,58.45,52.32
3,73,0,90,0,18.48,1.46,150.97,125.23,1.99,0,8.42,8.38,2299.6,7.68,8.95,69.61,0.61,56.95,61.4,58.37,52.3
3,73,0,90,0,18.74,1.48,150.98,125.16,1.98,0,8.42,8.38,2298,7.69,8.95,69.57,0.62,56.87,61.33,58.3,52.15
3,73,0,90,0,18.55,1.47,150.97,125.19,1.99,0,8.43,8.38,2299.8,7.68,8.96,69.55,0.62,56.83,61.26,58.23,52.16
3,73,0,90,0,18.55,1.46,151.04,125.27,1.99,0,8.43,8.38,2301.6,7.68,8.96,69.7,0.61,56.77,61.17,58.17,52.1
3,73,0,90,0,18.65,1.47,188.8,133.36,0.85,0,8.43,8.38,2809.8,1.16,8.96,11.45,0.73,56.6,60.86,58.14,52.09
3,80,0,90,0,18.67,1.47,150.94,125.11,1.98,0,8.43,8.38,2299.2,7.69,8.96,69.58,0.62,56.84,60.96,58.2,52.07
3,80,0,90,0,18.53,1.46,150.98,125.27,1.98,0,8.43,8.38,2300.2,7.68,8.97,69.59,0.61,56.72,61.1,58.12,52.07
3,80,0,90,0,18.62,1.47,151.02,125.25,1.98,0,8.44,8.39,2303,7.68,8.97,69.64,0.6,56.62,61.11,58.04,52
3,80,0,90,0,18.68,1.47,151.09,125.3,1.98,0,8.44,8.39,2303.3,7.68,8.98,69.64,0.61,56.6,61.08,58.03,51.96
3,80,0,90,0,18.96,1.49,151.06,125.28,1.98,0,8.44,8.39,2303.6,7.68,8.99,69.61,0.61,56.6,61.05,57.96,51.82
3,80,0,90,0,18.92,1.48,151.08,125.3,1.98,0,8.45,8.4,2305.8,7.69,8.99,69.64,0.61,56.52,61.01,57.95,51.8
3,80,0,90,0,19.1,1.5,151.09,125.38,1.98,0,8.45,8.4,2305.4,7.69,8.99,69.53,0.61,56.43,60.95,57.9,51.67
3,80,0,90,0,19.01,1.49,151.1,125.31,1.97,0,8.45,8.4,2305.2,7.7,9,69.69,0.61,56.43,60.93,57.82,51.69
3,80,0,90,0,18.74,1.47,151.1,125.33,1.98,0,8.46,8.41,2305.8,7.69,9.01,69.57,0.61,56.41,60.91,57.78,51.73
3,80,0,90,0,18.78,1.48,151.06,125.34,1.98,0,8.46,8.41,2307.2,7.69,9.01,69.55,0.59,56.35,60.86,57.78,51.69
3,90,0,90,0,18.66,1.46,151.1,125.28,1.98,0,8.46,8.41,2307.6,7.69,9.02,69.52,0.61,56.31,60.81,57.7,51.66
3,90,0,90,0,19.52,1.53,151.11,125.33,1.98,0,8.46,8.41,2307.8,7.7,9.02,69.49,0.6,56.26,60.76,57.68,51.42
3,90,0,90,0,18.99,1.48,151.11,125.36,1.98,0,8.46,8.41,2307.8,7.69,9.02,69.39,0.61,56.18,60.71,57.6,51.48
3,90,0,90,0,19.37,1.52,151.13,125.32,1.99,0,8.46,8.41,2309,7.69,9.02,69.52,0.6,56.17,60.68,57.6,51.4
3,90,0,90,0,19.55,1.53,151.11,125.41,1.98,0,8.46,8.41,2307.4,7.69,9.02,69.56,0.59,56.12,60.6,57.59,51.26
3,90,0,90,0,19.53,1.52,151.11,125.4,1.98,0,8.46,8.42,2307.6,7.69,9.03,69.49,0.6,56.12,60.59,57.52,51.23
3,90,0,90,0,19.03,1.48,151.13,125.41,1.97,0,8.47,8.42,2307.8,7.7,9.03,69.48,0.6,56.07,60.58,57.51,51.4
3,90,0,90,0,19.84,1.55,151.16,125.38,1.99,0,8.47,8.42,2309.6,7.71,9.04,69.55,0.59,56.07,60.57,57.43,51.15
3,90,0,90,0,20.12,1.57,151.16,125.32,1.98,0,8.47,8.42,2309.6,7.7,9.04,69.55,0.59,56.04,60.57,57.47,51
3,90,0,90,0,20.06,1.57,151.16,125.41,1.98,0,8.48,8.43,2310.1,7.7,9.04,69.58,0.6,56,60.53,57.42,51.01
3,100,0,90,0,20.12,1.56,151.16,125.32,1.99,0,8.48,8.43,2309.6,7.7,9.04,69.49,0.6,56,60.48,57.37,50.93
3,100,0,90,0,20.14,1.57,151.19,125.43,1.99,0,8.48,8.43,2312.6,7.7,9.05,69.49,0.6,55.99,60.47,57.34,50.91
3,100,0,90,0,20.32,1.58,151.17,125.44,1.98,0,8.48,8.43,2312,7.7,9.05,69.37,0.57,55.92,60.44,57.32,50.82
3,100,0,90,0,20.45,1.59,151.17,125.39,1.99,0,8.48,8.43,2313.4,7.69,9.05,69.34,0.59,55.92,60.4,57.27,50.77
3,100,0,90,0,20.4,1.59,151.19,125.5,1.98,0,8.48,8.43,2313.6,7.69,9.04,69.38,0.6,55.85,60.34,57.3,50.78
3,100,0,90,0,20.16,1.58,151.19,125.42,1.98,0,8.48,8.43,2315,7.7,9.05,69.34,0.6,55.84,60.34,57.33,50.83
3,100,0,90,0,20.08,1.56,151.19,125.46,1.99,0,8.49,8.43,2318.6,7.7,9.06,69.33,0.59,55.79,60.33,57.19,50.79
3,100,0,90,0,20.33,1.58,151.21,125.33,1.99,0,8.49,8.44,2316.4,7.7,9.06,69.4,0.59,55.75,60.33,57.25,50.75
3,100,0,90,0,20.12,1.56,151.19,125.37,1.99,0,8.48,8.43,2311.6,7.69,9.05,69.48,0.59,55.75,60.31,57.18,50.78
3,100,0,90,0,20.19,1.57,151.21,125.44,2,0,8.48,8.43,2311.8,7.69,9.05,69.5,0.6,55.75,60.29,57.17,50.75
20,100,0,90,1,22.44,1.75,151.22,125.3,2,0,8.5,8.45,2312.2,7.7,9.03,69.39,0.61,55.67,60.23,57.1,49.92
20,100,0,90,1,27.34,2.13,151.35,125.57,2,0,8.51,8.46,2316.2,7.7,9.05,69.42,0.6,54.87,59.82,56.93,48.22
20,100,0,90,1,27.89,2.15,151.47,125.74,2,0,8.55,8.49,2323.8,7.71,9.08,69.34,0.6,54.07,59.23,56.56,47.75
20,100,0,90,1,28.05,2.14,151.59,125.84,2,0,8.59,8.53,2327.6,7.71,9.13,69.24,0.59,53.42,58.59,56.01,47.22
20,100,0,90,1,27.96,2.11,151.67,125.78,2,0,8.62,8.56,2332.4,7.73,9.16,69.37,0.59,52.85,58.09,55.45,46.89
20,100,0,90,1,27.58,2.06,151.73,125.73,2,0,8.65,8.59,2334.4,7.72,9.2,69.25,0.59,52.35,57.59,55,46.65
20,100,0,90,1,27.15,2,151.87,125.78,2.01,0,8.68,8.62,2339.8,7.73,9.23,69.31,0.59,51.93,57.18,54.54,46.47
20,100,0,90,1,26.81,1.97,151.98,125.97,2.01,0,8.7,8.64,2343.8,7.74,9.26,69.24,0.59,51.58,56.84,54.13,46.23
20,100,0,90,1,26.89,1.96,152,126.03,2.01,0,8.72,8.66,2343.8,7.74,9.28,69.14,0.58,51.17,56.42,53.84,45.98
20,100,0,90,1,26.76,1.93,152.06,126.2,2.02,0,8.75,8.68,2345.8,7.74,9.3,69.14,0.59,50.84,56.06,53.5,45.79
20,100,0,90,1,26.62,1.9,152.11,126.25,2.02,0,8.77,8.71,2349,7.74,9.32,69.17,0.58,50.57,55.78,53.15,45.56
20,100,0,90,1,26.56,1.88,152.19,126.31,2.02,0,8.79,8.73,2351.8,7.74,9.33,69.09,0.59,50.33,55.51,52.9,45.35
20,100,0,90,1,26.36,1.85,152.27,126.41,2.02,0,8.81,8.74,2352,7.75,9.35,69.14,0.59,50.09,55.3,52.58,45.23
20,100,0,90,1,26.36,1.84,152.37,126.39,2.02,0,8.82,8.75,2354.8,7.75,9.37,69.09,0.59,49.83,54.99,52.34,45.07
20,100,0,90,1,26.35,1.82,152.38,126.38,2.02,0,8.83,8.76,2353.6,7.75,9.38,69.04,0.58,49.66,54.79,52.11,44.9
20,100,0,90,1,26.34,1.82,152.46,126.54,2.02,0,8.85,8.78,2355.8,7.75,9.4,69.16,0.58,49.49,54.62,51.85,44.72
20,100,0,90,1,26.26,1.8,152.52,126.58,2.03,0,8.86,8.79,2359.6,7.76,9.41,69.21,0.58,49.32,54.44,51.72,44.57
20,100,0,90,1,26.29,1.79,152.56,126.58,2.02,0,8.87,8.8,2359.8,7.75,9.43,69.07,0.58,49.16,54.23,51.56,44.48
20,100,0,90,1,26.36,1.79,152.61,126.5,2.03,0,8.87,8.8,2358,7.75,9.44,69.18,0.58,48.99,54.12,51.38,44.28
20,100,0,90,1,26.35,1.79,152.61,126.64,2.02,0,8.87,8.8,2362,7.76,9.45,69.1,0.59,48.9,53.97,51.23,44.18
20,100,0,90,1,26.3,1.78,152.64,126.5,2.02,0,8.88,8.81,2363.8,7.76,9.47,69.1,0.58,48.74,53.89,51.14,44.08
20,100,0,90,1,26.45,1.79,152.73,126.73,2.03,0,8.89,8.82,2366,7.77,9.48,69.15,0.59,48.65,53.73,51.01,44
20,100,0,90,1,26.2,1.77,152.7,126.69,2.03,0,8.89,8.82,2366.2,7.76,9.49,69.25,0.58,48.54,53.7,50.88,43.93
20,100,0,90,1,26.31,1.77,152.76,126.69,2.05,0,8.9,8.83,2366.6,7.76,9.5,69.07,0.58,48.47,53.56,50.79,43.84
20,100,0,90,1,26.16,1.75,152.77,126.78,2.02,0,8.9,8.83,2369.2,7.77,9.51,69.05,0.58,48.36,53.45,50.63,43.77
20,100,0,90,1,26.13,1.75,152.81,126.9,2.02,0,8.91,8.84,2370.2,7.77,9.52,69.04,0.59,48.32,53.42,50.55,43.74
20,100,0,90,1,26.25,1.75,152.84,126.93,2.05,0,8.91,8.84,2372,7.77,9.53,69.15,0.59,48.26,53.31,50.45,43.59
20,100,0,90,1,26.22,1.74,152.84,126.84,2.03,0,8.91,8.85,2372.2,7.77,9.53,69.08,0.59,48.15,53.22,50.33,43.57
20,100,0,90,1,26.37,1.75,152.85,126.93,2.03,0,8.92,8.85,2372.2,7.77,9.54,69.18,0.58,48.12,53.18,50.29,43.5
20,100,0,90,1,26.37,1.74,152.88,126.97,2.05,0,8.93,8.85,2372,7.77,9.54,69.15,0.58,48.1,53.16,50.17,43.42
20,100,0,90,1,26.41,1.75,152.89,127.02,2.03,0,8.92,8.85,2369.6,7.77,9.54,69.11,0.58,48.05,53.09,50.12,43.34
20,100,0,90,1,26.29,1.73,152.87,126.94,2.06,0,8.93,8.85,2368,7.77,9.54,69.14,0.58,47.9,53.01,50.04,43.32
20,100,0,90,1,26.37,1.74,152.87,126.87,2.05,0,8.92,8.85,2369.6,7.76,9.54,69.09,0.58,47.88,52.95,50.04,43.32
20,100,0,90,1,26.21,1.72,152.94,127.01,2.05,0,8.93,8.86,2369.6,7.77,9.55,69.02,0.6,47.85,52.93,49.95,43.25
20,100,0,90,1,26.45,1.74,152.92,127.04,2.05,0,8.93,8.86,2369.6,7.76,9.55,69.22,0.6,47.79,52.86,49.91,43.17
20,100,0,90,1,26.4,1.73,152.97,127.05,2.05,0,8.93,8.86,2372.4,7.76,9.55,69.13,0.6,47.72,52.8,49.88,43.16
20,100,0,90,1,26.48,1.74,152.94,127.09,2.06,0,8.94,8.87,2373.4,7.76,9.56,69.13,0.6,47.72,52.76,49.82,43.08
20,100,0,90,1,26.43,1.73,152.94,127.03,2.06,0,8.94,8.87,2372.2,7.76,9.56,69.23,0.6,47.66,52.71,49.8,43.07
20,100,0,90,1,26.33,1.72,152.98,127.11,2.06,0,8.94,8.87,2372.6,7.77,9.57,69.25,0.6,47.64,52.7,49.73,43.08
20,100,0,90,1,26.22,1.71,153.02,127.15,2.06,0,8.95,8.88,2374.2,7.77,9.57,69.3,0.59,47.63,52.69,49.71,43.07
20,100,0,90,1,26.5,1.73,153,127.17,2.06,0,8.95,8.88,2375.8,7.78,9.58,69.22,0.58,47.55,52.66,49.71,43
20,100,0,90,1,26.46,1.74,153.03,127.16,2.06,0,8.95,8.88,2376,7.78,9.58,69.21,0.59,47.55,52.63,49.71,42.99
20,100,0,90,1,26.47,1.73,153.03,127.17,2.06,0,8.96,8.88,2375.8,7.78,9.58,69.14,0.59,47.49,52.55,49.62,42.92
20,100,0,90,1,26.33,1.72,153.09,127.13,2.06,0,8.95,8.88,2376.4,7.77,9.58,69.18,0.6,47.47,52.54,49.55,42.92
20,100,0,90,1,26.29,1.71,153.08,127.2,2.06,0,8.95,8.88,2376.6,7.77,9.58,69.19,0.58,47.45,52.53,49.53,42.91
20,100,0,90,1,26.28,1.71,153.09,127.13,2.06,0,8.96,8.88,2376.2,7.77,9.58,69.22,0.59,47.43,52.47,49.54,42.91
20,100,0,90,1,26.3,1.71,153.07,127.22,2.06,0,8.96,8.89,2376,7.78,9.59,69.18,0.59,47.43,52.46,49.48,42.88
20,100,0,90,1,26.37,1.72,153.08,127.14,2.06,0,8.96,8.88,2377.8,7.78,9.59,69.24,0.59,47.39,52.45,49.49,42.85
20,100,0,90,1,26.26,1.72,153.13,127.25,2.06,0,8.96,8.89,2378.2,7.78,9.6,69.13,0.59,47.35,52.44,49.48,42.84
20,100,0,90,1,26.27,1.72,153.16,127.25,2.06,0,8.97,8.89,2378.2,7.78,9.6,69.13,0.59,47.32,52.44,49.46,42.84
20,100,0,90,1,26.25,1.72,153.13,127.2,2.06,0,8.97,8.9,2378.2,7.78,9.6,69.25,0.59,47.32,52.42,49.45,42.82
20,100,0,90,1,26.5,1.73,153.13,127.23,2.06,0,8.97,8.9,2378.2,7.79,9.6,69.23,0.59,47.31,52.42,49.45,42.74
20,100,0,90,1,26.27,1.71,153.11,127.25,2.05,0,8.97,8.9,2378,7.78,9.6,69.22,0.6,47.31,52.4,49.37,42.74
20,100,0,90,1,26.37,1.72,153.13,127.24,2.06,0,8.97,8.89,2378.2,7.78,9.6,69.1,0.59,47.27,52.38,49.36,42.68
20,100,0,90,1,26.55,1.74,153.16,127.23,2.05,0,8.97,8.89,2380,7.78,9.6,69.09,0.59,47.27,52.36,49.37,42.66
20,100,0,90,1,26.51,1.73,153.16,127.18,2.06,0,8.97,8.89,2379.8,7.77,9.6,69.07,0.59,47.23,52.32,49.37,42.67
20,100,0,90,1,26.32,1.72,153.16,127.31,2.06,0,8.97,8.89,2378,7.77,9.6,69.29,0.59,47.22,52.28,49.29,42.67
20,100,0,90,1,26.32,1.72,153.19,127.16,2.06,0,8.97,8.9,2380.2,7.78,9.6,69.14,0.59,47.18,52.28,49.29,42.67
20,100,0,90,1,26.31,1.72,153.16,127.3,2.05,0,8.97,8.9,2380,7.77,9.6,69.13,0.59,47.15,52.25,49.28,42.66
20,100,0,90,1,26.28,1.71,153.16,127.19,2.06,0,8.97,8.9,2380,7.77,9.6,68.97,0.59,47.16,52.21,49.28,42.66
20,100,0,90,1,26.36,1.72,153.18,127.25,2.06,0,8.97,8.89,2377.8,7.77,9.6,69.15,0.58,47.15,52.19,49.29,42.66
20,100,0,90,1,26.27,1.71,153.16,127.25,2.06,0,8.96,8.89,2377.6,7.77,9.6,69.18,0.59,47.15,52.2,49.28,42.66
20,100,0,90,1,26.38,1.71,153.13,127.25,2.06,0,8.96,8.89,2375.2,7.77,9.6,69.21,0.59,47.15,52.2,49.21,42.59
20,100,0,90,1,26.38,1.71,153.16,127.21,2.06,0,8.96,8.89,2376.8,7.77,9.6,69.2,0.59,47.14,52.19,49.24,42.59
20,100,0,90,1,26.37,1.72,153.18,127.26,2.06,0,8.97,8.9,2377,7.78,9.6,69.3,0.59,47.12,52.19,49.22,42.59
20,100,0,90,1,26.45,1.72,153.18,127.35,2.06,0,8.97,8.9,2375.8,7.77,9.6,69.34,0.59,47.06,52.18,49.21,42.58
20,100,0,90,1,26.36,1.72,153.22,127.24,2.05,0,8.96,8.89,2375.8,7.77,9.6,69.22,0.6,47.06,52.18,49.21,42.59
20,100,0,90,1,26.29,1.71,153.16,127.31,2.06,0,8.97,8.89,2376,7.77,9.6,69.14,0.6,47.06,52.16,49.2,42.59
20,100,0,90,1,26.29,1.71,153.18,127.34,2.05,0,8.96,8.89,2375.6,7.77,9.59,69.11,0.61,47.04,52.17,49.19,42.57
20,100,0,90,1,26.36,1.72,153.22,127.32,2.06,0,8.96,8.89,2375.8,7.77,9.59,69.21,0.62,47.02,52.16,49.19,42.53
20,100,0,90,1,26.26,1.7,153.19,127.27,2.05,0,8.96,8.89,2376,7.77,9.6,69.06,0.61,47.03,52.11,49.12,42.52
20,100,0,90,1,26.31,1.71,153.21,127.31,2.06,0,8.97,8.89,2373.8,7.78,9.6,69.26,0.61,47.05,52.11,49.12,42.52
20,100,0,90,1,26.27,1.71,153.19,127.23,2.06,0,8.97,8.89,2373.2,7.78,9.6,69.31,0.61,47.02,52.13,49.1,42.51
20,100,0,90,1,26.27,1.71,153.19,127.27,2.05,0,8.97,8.9,2375.8,7.77,9.6,69.27,0.58,46.98,52.12,49.11,42.52
20,100,0,90,1,26.22,1.71,153.2,127.25,2.06,0,8.97,8.9,2373.6,7.77,9.6,69.16,0.59,46.99,52.1,49.1,42.52
20,100,0,90,1,26.24,1.71,153.2,127.22,2.06,0,8.97,8.9,2375.6,7.77,9.6,69.17,0.58,46.99,52.11,49.11,42.52
20,100,0,90,1,26.27,1.7,153.23,127.27,2.06,0,8.98,8.9,2377.4,7.77,9.6,69.12,0.6,47.01,52.08,49.09,42.51
20,100,0,90,1,26.17,1.7,153.24,127.29,2.06,0,8.98,8.91,2382.2,7.77,9.61,69.04,0.6,47.02,52.1,49.06,42.5
20,100,0,90,1,26.21,1.7,153.27,127.34,2.06,0,8.99,8.91,2384.2,7.77,9.61,68.96,0.58,47,52.08,49.06,42.5
20,100,0,90,1,26.18,1.7,153.23,127.33,2.06,0,8.98,8.91,2379.8,7.77,9.61,68.97,0.58,46.98,52.07,49.09,42.5
20,100,0,90,1,26.11,1.7,153.23,127.31,2.06,0,8.98,8.91,2379.6,7.77,9.6,69.11,0.59,46.98,52.05,49.06,42.51
20,100,0,90,1,26.11,1.7,153.26,127.31,2.06,0,8.98,8.9,2379.8,7.77,9.6,69.03,0.58,46.98,52.03,49.06,42.52
20,100,0,90,1,26.12,1.7,153.26,127.31,2.06,0,8.98,8.91,2382.4,7.77,9.61,68.96,0.59,46.98,52.02,49.06,42.52
20,100,0,90,1,26.08,1.69,153.24,127.33,2.06,0,8.98,8.91,2381.8,7.77,9.61,69.06,0.59,46.97,52.03,49.05,42.51
20,100,0,90,1,26.15,1.7,153.27,127.31,2.06,0,8.98,8.91,2379.8,7.77,9.61,69.2,0.59,46.98,52.03,49.03,42.5
20,100,0,90,1,26.11,1.7,153.22,127.29,2.06,0,8.98,8.91,2378.8,7.78,9.61,69.15,0.59,46.98,52.03,49.03,42.5
20,100,0,90,1,26.24,1.71,153.26,127.31,2.06,0,8.99,8.91,2381.8,7.78,9.61,69.05,0.59,46.98,52.03,49.03,42.44
20,100,0,90,1,26.24,1.71,153.27,127.36,2.08,0,8.99,8.91,2381.8,7.78,9.61,69.06,0.59,46.97,52.02,49.04,42.44
20,100,0,90,1,26.18,1.71,153.26,127.34,2.08,0,8.98,8.91,2384.2,7.77,9.61,69.06,0.59,46.97,51.99,49.05,42.49
20,100,0,90,1,26.26,1.71,153.27,127.3,2.06,0,8.97,8.9,2377.6,7.77,9.6,69.13,0.6,46.93,52,49.04,42.44
20,100,0,90,1,26.25,1.71,153.26,127.38,2.06,0,8.97,8.89,2376.8,7.76,9.6,69.13,0.59,46.9,52,49.04,42.44
20,100,0,90,1,26.21,1.7,153.26,127.32,2.06,0,8.97,8.89,2379.4,7.76,9.6,69.15,0.58,46.9,51.95,49.03,42.45
20,100,0,90,1,26.14,1.69,153.27,127.34,2.06,0,8.97,8.89,2377.8,7.76,9.6,69.06,0.58,46.92,51.95,49.02,42.45
20,100,0,90,1,26.18,1.7,153.27,127.39,2.06,0,8.97,8.9,2376,7.76,9.6,69.12,0.59,46.92,51.96,49.02,42.45
20,100,0,90,1,26.19,1.7,153.24,127.38,2.05,0,8.97,8.9,2375.8,7.77,9.6,69.12,0.58,46.89,51.96,49.01,42.44
20,100,0,90,1,26.19,1.7,153.27,127.4,2.06,0,8.97,8.9,2375.6,7.77,9.6,69.19,0.58,46.88,51.94,49.02,42.43
20,100,0,90,1,26.09,1.7,153.27,127.38,2.06,0,8.98,8.91,2375.6,7.76,9.6,69.24,0.59,46.82,51.93,49.03,42.44
20,100,0,90,1,26.11,1.69,153.27,127.35,2.06,0,8.98,8.91,2376.8,7.77,9.6,69.14,0.58,46.85,51.94,48.95,42.39
20,100,0,90,1,26.24,1.7,153.27,127.31,2.06,0,8.98,8.9,2375.6,7.77,9.6,69.24,0.58,46.86,51.91,48.95,42.36
20,100,0,90,1,26,1.69,153.27,127.4,2.06,0,8.98,8.91,2375.6,7.76,9.6,69.11,0.58,46.85,51.93,48.95,42.43
20,100,0,90,1,26.28,1.71,153.26,127.34,2.06,0,8.98,8.91,2375.8,7.77,9.6,69.18,0.59,46.88,51.92,48.95,42.36
20,100,0,90,1,26.22,1.71,153.27,127.34,2.08,0,8.98,8.91,2375.6,7.76,9.61,69.19,0.58,46.85,51.93,48.95,42.36
20,100,0,90,1,26.32,1.71,153.27,127.35,2.08,0,8.98,8.91,2377.6,7.77,9.61,69.19,0.59,46.81,51.92,48.95,42.35
20,100,0,90,1,26.29,1.71,153.29,127.24,2.08,0,8.98,8.91,2377.6,7.77,9.61,69.2,0.6,46.8,51.91,48.96,42.35
20,100,0,90,1,26.24,1.71,153.29,127.29,2.08,0,8.99,8.92,2379.6,7.78,9.61,69.32,0.6,46.8,51.88,48.95,42.35
20,100,0,90,1,26.31,1.71,153.29,127.38,2.06,0,8.99,8.92,2382.2,7.77,9.61,69.06,0.6,46.8,51.88,48.95,42.34
20,100,0,90,1,26.33,1.71,153.29,127.34,2.08,0,9,8.92,2382,7.78,9.61,69.15,0.59,46.88,51.91,48.88,42.32
20,100,0,90,1,26.27,1.71,153.3,127.41,2.09,0,9,8.92,2382.4,7.78,9.61,69.06,0.59,46.82,51.92,48.88,42.31
20,100,0,90,1,26.4,1.71,153.3,127.34,2.08,0,9,8.92,2382,7.77,9.61,69.04,0.59,46.83,51.92,48.88,42.27
20,100,0,90,1,26.38,1.72,153.31,127.34,2.06,0,8.99,8.91,2377.4,7.78,9.61,69.2,0.59,46.81,51.91,48.88,42.28
20,100,0,90,1,26.47,1.72,153.31,127.41,2.06,0,8.99,8.92,2377.4,7.77,9.61,69.22,0.59,46.8,51.86,48.95,42.28
20,100,0,90,1,26.48,1.72,153.3,127.38,2.06,0,8.99,8.92,2377.6,7.77,9.61,69.06,0.59,46.8,51.82,48.89,42.28
20,100,0,90,1,26.32,1.71,153.32,127.46,2.06,0,9,8.92,2380.2,7.77,9.61,69.19,0.6,46.8,51.83,48.87,42.28
20,100,0,90,1,26.41,1.71,153.34,127.38,2.06,0,8.99,8.92,2380.6,7.77,9.61,69.14,0.59,46.79,51.83,48.88,42.27
20,100,0,90,1,26.11,1.7,153.34,127.44,2.06,0,9,8.92,2383.4,7.78,9.62,69.05,0.6,46.79,51.81,48.87,42.32
20,100,0,90,1,26.22,1.7,153.31,127.4,2.06,0,9,8.92,2381.8,7.77,9.62,69.02,0.59,46.8,51.76,48.87,42.3
20,100,0,90,1,26.4,1.71,153.34,127.41,2.06,0,8.99,8.92,2378.6,7.77,9.61,69.16,0.59,46.8,51.79,48.87,42.27
20,100,0,90,1,26.36,1.71,153.35,127.38,2.06,0,8.99,8.92,2382.2,7.77,9.62,69.07,0.59,46.8,51.77,48.87,42.27
20,100,0,90,1,26.35,1.71,153.32,127.38,2.06,0,8.99,8.92,2381.4,7.77,9.62,69.05,0.59,46.8,51.76,48.87,42.27
20,100,0,90,1,26.36,1.71,153.34,127.39,2.06,0,8.99,8.92,2380.6,7.77,9.61,69.12,0.6,46.78,51.75,48.87,42.26
20,100,0,90,1,26.37,1.71,153.32,127.41,2.06,0,8.99,8.91,2379.8,7.76,9.61,69.08,0.6,46.78,51.75,48.87,42.26
20,100,0,90,1,26.32,1.71,153.31,127.42,2.06,0,8.99,8.92,2381.6,7.77,9.61,69.11,0.59,46.76,51.74,48.84,42.26
20,100,0,90,1,26.38,1.71,153.32,127.28,2.06,0,8.99,8.92,2379.8,7.77,9.62,69.23,0.58,46.75,51.72,48.86,42.25
20,100,0,90,1,26.36,1.71,153.34,127.37,2.06,0,8.99,8.92,2379.4,7.78,9.62,69.12,0.59,46.72,51.72,48.82,42.25
